,Item_id,User_id,Rating,Timestamp,Model_attr,Category,Brand,Year,User_attr,Split,Month
699250,259,634926,5.0,2015-12-12,Male,Headphones,Sennheiser,2015,Male,0,12
699281,259,165456,4.0,2015-12-12,Male,Headphones,Sennheiser,2015,Male,2,12
699330,6396,355260,5.0,2015-12-12,Male,Headphones,Generic,2015,Female,2,12
699376,3106,635033,5.0,2015-12-12,Female,Computers & Accessories,Bose,2015,Female,0,12
699383,2366,48877,2.0,2015-12-12,Female,Camera & Photo,Polaroid,2015,Female,2,12
699411,7362,635062,5.0,2015-12-12,Female,Computers & Accessories,iRULU,2015,Female,0,12
699460,4203,635099,1.0,2015-12-12,Female,Headphones,Bose,2015,Male,0,12
699488,4203,226474,5.0,2015-12-12,Female,Headphones,Bose,2015,Male,1,12
699502,1605,635131,4.0,2015-12-12,Female,Camera & Photo,Neewer,2015,Male,0,12
699506,4446,635134,5.0,2015-12-12,Female&Male,Headphones,TaoTronics,2015,Male,0,12
699530,7356,635156,5.0,2015-12-12,Female&Male,Headphones,Mpow,2015,Male,0,12
699563,7827,615366,5.0,2015-12-12,Female,Accessories & Supplies,Etre Jeune,2015,Male,2,12
699593,17,635208,2.0,2015-12-12,Female,Camera & Photo,Fujifilm,2015,Female,0,12
699595,8599,635210,4.0,2015-12-12,Female,Headphones,Etre Jeune,2015,Male,0,12
699597,3572,635212,5.0,2015-12-12,Female,Computers & Accessories,Etre Jeune,2015,Male,0,12
699627,8599,635237,4.0,2015-12-12,Female,Headphones,Etre Jeune,2015,Female,0,12
699648,1093,635065,2.0,2015-12-12,Female&Male,Camera & Photo,Polaroid,2015,Female,2,12
699669,4407,635266,3.0,2015-12-12,Male,Camera & Photo,Fujifilm,2015,Female,0,12
699681,1469,635276,5.0,2015-12-12,Male,Headphones,Philips,2015,Female,0,12
699705,1012,635294,3.0,2015-12-12,Male,Camera & Photo,Fujifilm,2015,Female,0,12
699718,7884,635305,4.0,2015-12-12,Female&Male,Headphones,Mpow,2015,Male,0,12
699737,7349,635324,5.0,2015-12-13,Female&Male,Camera & Photo,Fujifilm,2015,Male,0,12
699818,4252,635398,5.0,2015-12-13,Female,Headphones,Bose,2015,Male,0,12
699828,7193,635172,2.0,2015-12-13,Female,Computers & Accessories,Fintie,2015,Female,1,12
699851,3556,635428,5.0,2015-12-13,Female&Male,Computers & Accessories,Plemo,2015,Female,0,12
699887,511,635459,5.0,2015-12-13,Female&Male,Home Audio,Sony,2015,Male,0,12
699892,647,635463,4.0,2015-12-13,Male,Computers & Accessories,Logitech,2015,Female,0,12
699948,5989,635515,5.0,2015-12-13,Female&Male,Computers & Accessories,Plemo,2015,Male,0,12
699966,6726,428797,5.0,2015-12-13,Female&Male,Camera & Photo,Polaroid,2015,Female,2,12
699975,111,635535,5.0,2015-12-13,Female&Male,Headphones,Panasonic,2015,Female,0,12
699983,1367,225124,5.0,2015-12-13,Male,Computers & Accessories,Linksys,2015,Male,0,12
700017,5081,635572,5.0,2015-12-13,Female,Accessories & Supplies,Etre Jeune,2015,Male,0,12
700020,647,57893,4.0,2015-12-13,Male,Computers & Accessories,Logitech,2015,Male,0,12
700036,8701,513945,4.0,2015-12-13,Female&Male,Headphones,EldHus,2015,Female,0,12
700061,1848,635608,5.0,2015-12-13,Female&Male,Portable Audio & Video,Uniden,2015,Male,0,12
700073,1124,195071,4.0,2015-12-13,Male,Computers & Accessories,Logitech,2015,Male,1,12
700110,4877,481392,5.0,2015-12-13,Female,Computers & Accessories,Fintie,2015,Female,2,12
700149,5806,635686,5.0,2015-12-13,Female&Male,Accessories & Supplies,Fintie,2015,Male,0,12
700160,6745,635697,1.0,2015-12-13,Female&Male,Camera & Photo,Nikon,2015,Female,0,12
700169,8466,60340,5.0,2015-12-13,Female,Accessories & Supplies,Etre Jeune,2015,Male,2,12
700190,1605,635725,5.0,2015-12-13,Female,Camera & Photo,Neewer,2015,Male,0,12
700246,827,635779,5.0,2015-12-13,Male,Home Audio,Pyle,2015,Male,0,12
700278,2031,635807,5.0,2015-12-13,Female,Computers & Accessories,Logitech,2015,Female,0,12
700281,2031,635810,4.0,2015-12-13,Female,Computers & Accessories,Logitech,2015,Male,0,12
700336,6689,635863,1.0,2015-12-13,Female&Male,Headphones,Mpow,2015,Male,0,12
700418,3364,635827,1.0,2015-12-13,Female&Male,Camera & Photo,Canon,2015,Female,2,12
700469,1496,635975,5.0,2015-12-13,Female&Male,Headphones,JLAB,2015,Female,0,12
700471,5951,600956,5.0,2015-12-13,Female,Headphones,Etre Jeune,2015,Male,2,12
700504,1575,636002,4.0,2015-12-13,Male,Headphones,Sony,2015,Female,0,12
700562,2355,636055,5.0,2015-12-14,Male,Headphones,Skullcandy,2015,Male,0,12
700570,2355,636061,5.0,2015-12-14,Male,Headphones,Skullcandy,2015,Male,0,12
700578,4183,636069,5.0,2015-12-14,Female,Accessories & Supplies,EldHus,2015,Male,0,12
700600,6306,636091,5.0,2015-12-14,Male,Computers & Accessories,LSS,2015,Female,0,12
700602,4271,636092,5.0,2015-12-14,Male,Computers & Accessories,LSS,2015,Female,0,12
700605,6437,636094,3.0,2015-12-14,Male,Headphones,TaoTronics,2015,Male,0,12
700615,6599,636099,5.0,2015-12-14,Female,Camera & Photo,Nikon,2015,Male,2,12
700644,1605,636129,3.0,2015-12-14,Female,Camera & Photo,Neewer,2015,Male,0,12
700660,1605,636143,5.0,2015-12-14,Female,Camera & Photo,Neewer,2015,Female,0,12
700690,1272,636170,5.0,2015-12-14,Female&Male,Headphones,Etre Jeune,2015,Male,0,12
700699,1575,292933,1.0,2015-12-14,Male,Headphones,Sony,2015,Male,2,12
700714,5142,102107,5.0,2015-12-14,Female,Headphones,Jabra,2015,Male,2,12
700728,259,636204,5.0,2015-12-14,Male,Headphones,Sennheiser,2015,Male,0,12
700742,3106,121837,5.0,2015-12-14,Female,Computers & Accessories,Bose,2015,Female,2,12
700821,4150,636284,1.0,2015-12-14,Female&Male,Camera & Photo,Fujifilm,2015,Male,0,12
700907,4906,635197,5.0,2015-12-14,Female,Camera & Photo,Fujifilm,2015,Female,2,12
700941,7544,636388,5.0,2015-12-14,Female,Camera & Photo,Nikon,2015,Male,0,12
700964,3384,636411,5.0,2015-12-14,Female,Camera & Photo,Fujifilm,2015,Female,0,12
701037,111,629975,4.0,2015-12-14,Female&Male,Headphones,Panasonic,2015,Female,2,12
701042,4969,636352,5.0,2015-12-14,Male,Headphones,Bose,2015,Female,2,12
701045,5054,636478,5.0,2015-12-14,Female&Male,Home Audio,TaoTronics,2015,Male,0,12
701067,5748,636497,2.0,2015-12-14,Female&Male,Portable Audio & Video,Mpow,2015,Male,0,12
701247,2450,636649,5.0,2015-12-14,Female,Headphones,Sony,2015,Male,0,12
701265,6434,199232,3.0,2015-12-14,Male,Camera & Photo,Canon,2015,Male,2,12
701320,3630,636713,5.0,2015-12-14,Female&Male,Computers & Accessories,Logitech,2015,Male,0,12
701345,3630,636734,5.0,2015-12-14,Female&Male,Computers & Accessories,Logitech,2015,Female,0,12
701364,7721,257372,5.0,2015-12-14,Female,Headphones,TaoTronics,2015,Female,2,12
701384,7888,636768,4.0,2015-12-14,Female&Male,Headphones,TaoTronics,2015,Male,0,12
701400,7721,636782,5.0,2015-12-14,Female,Headphones,TaoTronics,2015,Female,0,12
701402,5327,26754,5.0,2015-12-14,Female,Camera & Photo,Vivitar,2015,Male,2,12
701422,827,17314,4.0,2015-12-14,Male,Home Audio,Pyle,2015,Male,2,12
701424,7954,636798,1.0,2015-12-14,Male,Camera & Photo,Funlux,2015,Female,0,12
701497,5168,636092,5.0,2015-12-14,Male,Computers & Accessories,Plemo,2015,Female,2,12
701586,3884,559032,3.0,2015-12-14,Male,Computers & Accessories,LSS,2015,Female,2,12
701599,3967,636949,5.0,2015-12-15,Female,Camera & Photo,Olympus,2015,Female,0,12
701601,8731,636951,5.0,2015-12-15,Female,Computers & Accessories,Fintie,2015,Female,0,12
701642,6689,636988,5.0,2015-12-15,Female&Male,Headphones,Mpow,2015,Female,0,12
701662,3482,637006,1.0,2015-12-15,Female,Computers & Accessories,Pyle,2015,Male,0,12
701665,6625,637009,5.0,2015-12-15,Female,Car Electronics & GPS,Garmin,2015,Female,0,12
701702,3989,110794,3.0,2015-12-15,Male,Security & Surveillance,Uniden,2015,Male,2,12
701707,1759,637044,3.0,2015-12-15,Female,Computers & Accessories,Logitech,2015,Female,0,12
701724,6396,637060,5.0,2015-12-15,Male,Headphones,Generic,2015,Male,0,12
701728,3480,637064,3.0,2015-12-15,Male,Headphones,Sony,2015,Female,0,12
701748,7888,637080,5.0,2015-12-15,Female&Male,Headphones,TaoTronics,2015,Female,0,12
701762,6689,637092,5.0,2015-12-15,Female&Male,Headphones,Mpow,2015,Female,0,12
701767,4209,637097,5.0,2015-12-15,Female,Headphones,Bose,2015,Female,0,12
701831,1258,637157,5.0,2015-12-15,Female&Male,Camera & Photo,Fujifilm,2015,Female,0,12
701923,1258,637237,5.0,2015-12-15,Female&Male,Camera & Photo,Fujifilm,2015,Female,0,12
701957,8599,263861,5.0,2015-12-15,Female,Headphones,Etre Jeune,2015,Male,2,12
702001,4590,637308,5.0,2015-12-15,Female,Accessories & Supplies,Sennheiser,2015,Male,0,12
702013,3403,637319,3.0,2015-12-15,Female&Male,Headphones,EldHus,2015,Female,0,12
702029,1661,637335,5.0,2015-12-15,Male,Computers & Accessories,Logitech,2015,Female,0,12
702069,4788,637368,5.0,2015-12-15,Male,Computers & Accessories,LSS,2015,Female,0,12
702092,2223,637390,5.0,2015-12-15,Male,Portable Audio & Video,Uniden,2015,Female,0,12
702157,6791,637444,4.0,2015-12-15,Female,Camera & Photo,Olympus,2015,Male,0,12
702191,6465,406423,5.0,2015-12-15,Female&Male,Headphones,TaoTronics,2015,Male,1,12
702223,3949,637503,5.0,2015-12-15,Female,Computers & Accessories,Fintie,2015,Female,0,12
702224,1423,637504,5.0,2015-12-15,Female,Camera & Photo,Kodak,2015,Male,0,12
702247,6437,637524,5.0,2015-12-15,Male,Headphones,TaoTronics,2015,Female,0,12
702280,272,637550,5.0,2015-12-15,Female&Male,Headphones,EldHus,2015,Female,0,12
702282,4933,637065,1.0,2015-12-15,Female,Computers & Accessories,IRULU,2015,Male,1,12
702295,5402,637512,5.0,2015-12-15,Female,Wearable Technology,Sony,2015,Male,1,12
702330,3884,637368,5.0,2015-12-15,Male,Computers & Accessories,LSS,2015,Female,2,12
702347,6057,637605,4.0,2015-12-15,Female&Male,Headphones,Tiamat,2015,Female,0,12
702353,7356,637611,5.0,2015-12-15,Female&Male,Headphones,Mpow,2015,Male,0,12
702356,3524,637614,5.0,2015-12-15,Male,Headphones,Skullcandy,2015,Male,0,12
702371,3524,637626,5.0,2015-12-15,Male,Headphones,Skullcandy,2015,Female,0,12
702372,5989,637013,4.0,2015-12-15,Female&Male,Computers & Accessories,Plemo,2015,Female,2,12
702399,6819,637649,5.0,2015-12-15,Female&Male,Headphones,Mpow,2015,Female,0,12
702444,5054,637686,3.0,2015-12-15,Female&Male,Home Audio,TaoTronics,2015,Male,0,12
702453,3959,441162,5.0,2015-12-15,Female,Camera & Photo,Fujifilm,2015,Female,1,12
702464,2868,637703,1.0,2015-12-15,Female,Camera & Photo,Samsung,2015,Female,0,12
702501,4075,399571,5.0,2015-12-15,Female&Male,Camera & Photo,Fujifilm,2015,Male,2,12
702527,4058,637758,5.0,2015-12-15,Male,Computers & Accessories,LSS,2015,Female,0,12
702540,7884,637770,5.0,2015-12-15,Female&Male,Headphones,Mpow,2015,Female,0,12
702545,7884,637775,4.0,2015-12-15,Female&Male,Headphones,Mpow,2015,Female,0,12
702600,2863,637820,5.0,2015-12-15,Male,Computers & Accessories,EldHus,2015,Male,0,12
702604,4203,637824,3.0,2015-12-15,Female,Headphones,Bose,2015,Male,0,12
702623,2355,637841,5.0,2015-12-15,Male,Headphones,Skullcandy,2015,Female,0,12
702753,1165,495832,3.0,2015-12-16,Female,Computers & Accessories,Logitech,2015,Male,0,12
702765,8599,637958,5.0,2015-12-16,Female,Headphones,Etre Jeune,2015,Female,0,12
702820,2586,638001,5.0,2015-12-16,Female,Camera & Photo,Polaroid,2015,Female,0,12
702826,17,638006,5.0,2015-12-16,Female,Camera & Photo,Fujifilm,2015,Female,0,12
702933,6726,638101,5.0,2015-12-16,Female&Male,Camera & Photo,Polaroid,2015,Male,0,12
703007,4203,365094,4.0,2015-12-16,Female,Headphones,Bose,2015,Female,2,12
703035,7828,638193,5.0,2015-12-16,Female&Male,Headphones,Bose,2015,Male,0,12
703040,7828,638198,5.0,2015-12-16,Female&Male,Headphones,Bose,2015,Male,0,12
703185,5405,638193,5.0,2015-12-16,Female,Computers & Accessories,Apple,2015,Male,2,12
703193,1156,638323,5.0,2015-12-16,Female,Camera & Photo,Nikon,2015,Female,0,12
703381,1469,638432,5.0,2015-12-16,Male,Headphones,Philips,2015,Female,2,12
703437,2499,638531,4.0,2015-12-16,Male,Camera & Photo,Olympus,2015,Male,0,12
703466,8210,638559,4.0,2015-12-16,Female&Male,Headphones,Tiamat,2015,Female,0,12
703504,8084,638589,5.0,2015-12-16,Male,Television & Video,Bose,2015,Female,0,12
703511,6689,638595,5.0,2015-12-16,Female&Male,Headphones,Mpow,2015,Male,0,12
703541,6018,638619,5.0,2015-12-16,Female,Camera & Photo,Fujifilm,2015,Male,0,12
703545,6018,638622,2.0,2015-12-16,Female,Camera & Photo,Fujifilm,2015,Female,0,12
703580,5948,6151,2.0,2015-12-16,Female&Male,Headphones,JLAB,2015,Male,0,12
703623,3411,87451,5.0,2015-12-17,Male,Headphones,JLAB,2015,Male,2,12
703637,3377,638697,5.0,2015-12-17,Male,Portable Audio & Video,Pyle,2015,Female,0,12
703674,8341,638730,5.0,2015-12-17,Male,Camera & Photo,Neewer,2015,Male,0,12
703752,6689,638799,5.0,2015-12-17,Female&Male,Headphones,Mpow,2015,Female,0,12
703796,5055,638838,5.0,2015-12-17,Male,Headphones,EldHus,2015,Male,0,12
703820,111,638860,5.0,2015-12-17,Female&Male,Headphones,Panasonic,2015,Female,0,12
703837,4539,638876,3.0,2015-12-17,Female&Male,Accessories & Supplies,EldHus,2015,Female,0,12
703846,4539,82943,5.0,2015-12-17,Female&Male,Accessories & Supplies,EldHus,2015,Male,2,12
703924,3524,355258,1.0,2015-12-17,Male,Headphones,Skullcandy,2015,Male,2,12
703968,6465,638984,5.0,2015-12-17,Female&Male,Headphones,TaoTronics,2015,Female,0,12
704009,3092,133070,5.0,2015-12-17,Female,Headphones,Sony,2015,Male,2,12
704028,2031,604700,5.0,2015-12-17,Female,Computers & Accessories,Logitech,2015,Male,1,12
704069,5459,639072,3.0,2015-12-17,Female&Male,Home Audio,Pyle,2015,Male,0,12
704084,1605,639085,4.0,2015-12-17,Female,Camera & Photo,Neewer,2015,Male,0,12
704085,1575,639086,3.0,2015-12-17,Male,Headphones,Sony,2015,Female,0,12
704122,1258,69220,5.0,2015-12-17,Female&Male,Camera & Photo,Fujifilm,2015,Male,1,12
704145,8599,639136,5.0,2015-12-17,Female,Headphones,Etre Jeune,2015,Male,0,12
704171,2355,639160,5.0,2015-12-17,Male,Headphones,Skullcandy,2015,Male,0,12
704212,7827,639193,5.0,2015-12-17,Female,Accessories & Supplies,Etre Jeune,2015,Female,0,12
704236,8004,639213,5.0,2015-12-17,Female,Camera & Photo,Mpow,2015,Male,0,12
704295,8282,639263,3.0,2015-12-17,Female,Accessories & Supplies,EldHus,2015,Female,0,12
704328,2569,639160,5.0,2015-12-17,Female&Male,Camera & Photo,ViewSonic,2015,Male,2,12
704329,5748,639213,5.0,2015-12-17,Female&Male,Portable Audio & Video,Mpow,2015,Male,2,12
704338,3106,639299,5.0,2015-12-17,Female,Computers & Accessories,Bose,2015,Male,0,12
704355,8109,536285,5.0,2015-12-17,Female,Computers & Accessories,Fintie,2015,Female,1,12
704422,2031,639370,5.0,2015-12-18,Female,Computers & Accessories,Logitech,2015,Male,0,12
704485,8466,571071,4.0,2015-12-18,Female,Accessories & Supplies,Etre Jeune,2015,Female,2,12
704501,111,319786,5.0,2015-12-18,Female&Male,Headphones,Panasonic,2015,Female,2,12
704562,7827,639495,4.0,2015-12-18,Female,Accessories & Supplies,Etre Jeune,2015,Male,0,12
704565,7827,639498,5.0,2015-12-18,Female,Accessories & Supplies,Etre Jeune,2015,Male,0,12
704574,1423,639507,1.0,2015-12-18,Female,Camera & Photo,Kodak,2015,Male,0,12
704683,2451,639606,1.0,2015-12-18,Female,Headphones,Sennheiser,2015,Female,0,12
704781,1236,639692,5.0,2015-12-18,Female&Male,Home Audio,Pyle,2015,Male,0,12
704783,6465,639693,4.0,2015-12-18,Female&Male,Headphones,TaoTronics,2015,Female,0,12
704906,5009,639801,5.0,2015-12-18,Female&Male,Headphones,Mpow,2015,Female,0,12
704950,1013,168516,3.0,2015-12-18,Female&Male,Home Audio,Pyle,2015,Male,2,12
704980,4252,639856,4.0,2015-12-18,Female,Headphones,Bose,2015,Male,0,12
704985,2355,639861,2.0,2015-12-18,Male,Headphones,Skullcandy,2015,Female,0,12
704989,5171,639865,1.0,2015-12-18,Female&Male,Portable Audio & Video,Bose,2015,Female,0,12
704993,5209,639869,5.0,2015-12-18,Female,Camera & Photo,Neewer,2015,Female,0,12
705042,7888,639914,5.0,2015-12-18,Female&Male,Headphones,TaoTronics,2015,Male,0,12
705057,5467,639928,5.0,2015-12-18,Male,Camera & Photo,Funlux,2015,Female,0,12
705058,7362,639929,4.0,2015-12-18,Female,Computers & Accessories,iRULU,2015,Female,0,12
705115,3106,639980,5.0,2015-12-18,Female,Computers & Accessories,Bose,2015,Female,0,12
705117,1670,639982,1.0,2015-12-18,Female&Male,Headphones,Bose,2015,Male,0,12
705139,5728,633298,1.0,2015-12-18,Male,Computers & Accessories,XShields,2015,Male,2,12
705143,3173,639992,5.0,2015-12-18,Female&Male,Computers & Accessories,ViewSonic,2015,Male,2,12
705284,1573,640123,2.0,2015-12-19,Female,Camera & Photo,Nikon,2015,Female,0,12
705311,2964,640146,4.0,2015-12-19,Female,Computers & Accessories,Fintie,2015,Female,0,12
705326,1139,640161,5.0,2015-12-19,Female&Male,Portable Audio & Video,Apple,2015,Male,0,12
705328,4203,640163,5.0,2015-12-19,Female,Headphones,Bose,2015,Female,0,12
705365,2400,640195,5.0,2015-12-19,Female&Male,Headphones,JLAB,2015,Female,0,12
705381,1258,640209,5.0,2015-12-19,Female&Male,Camera & Photo,Fujifilm,2015,Female,0,12
705398,5171,640225,5.0,2015-12-19,Female&Male,Portable Audio & Video,Bose,2015,Female,0,12
705432,5407,640253,5.0,2015-12-19,Male,Computers & Accessories,HP,2015,Female,0,12
705447,7721,640266,5.0,2015-12-19,Female,Headphones,TaoTronics,2015,Female,0,12
705450,1911,640269,5.0,2015-12-19,Female&Male,Headphones,Sennheiser,2015,Male,0,12
705459,4539,640277,3.0,2015-12-19,Female&Male,Accessories & Supplies,EldHus,2015,Male,0,12
705517,7497,640327,5.0,2015-12-19,Male,Camera & Photo,Sony,2015,Male,0,12
705538,6726,640344,1.0,2015-12-19,Female&Male,Camera & Photo,Polaroid,2015,Female,0,12
705539,4252,640345,3.0,2015-12-19,Female,Headphones,Bose,2015,Female,0,12
705561,7827,640366,5.0,2015-12-19,Female,Accessories & Supplies,Etre Jeune,2015,Female,0,12
705567,111,640369,5.0,2015-12-19,Female&Male,Headphones,Panasonic,2015,Female,0,12
705580,7827,640379,5.0,2015-12-19,Female,Accessories & Supplies,Etre Jeune,2015,Female,0,12
705599,17,640396,1.0,2015-12-19,Female,Camera & Photo,Fujifilm,2015,Female,0,12
705634,7828,398027,4.0,2015-12-19,Female&Male,Headphones,Bose,2015,Female,2,12
705679,1575,640462,5.0,2015-12-19,Male,Headphones,Sony,2015,Male,0,12
705698,2586,640480,5.0,2015-12-19,Female,Camera & Photo,Polaroid,2015,Female,0,12
705709,5126,640490,1.0,2015-12-19,Male,Camera & Photo,Funlux,2015,Female,0,12
705749,1661,640525,1.0,2015-12-19,Male,Computers & Accessories,Logitech,2015,Female,0,12
705794,6625,640563,4.0,2015-12-19,Female,Car Electronics & GPS,Garmin,2015,Female,0,12
705825,2031,640589,5.0,2015-12-19,Female,Computers & Accessories,Logitech,2015,Female,0,12
705883,17,640642,1.0,2015-12-20,Female,Camera & Photo,Fujifilm,2015,Female,0,12
705890,6437,640648,5.0,2015-12-20,Male,Headphones,TaoTronics,2015,Female,0,12
705919,6689,147713,5.0,2015-12-20,Female&Male,Headphones,Mpow,2015,Male,1,12
705941,5748,640690,5.0,2015-12-20,Female&Male,Portable Audio & Video,Mpow,2015,Female,0,12
705966,6355,640712,4.0,2015-12-20,Male,Computers & Accessories,LSS,2015,Female,0,12
705975,3910,640721,2.0,2015-12-20,Female&Male,Portable Audio & Video,Pyle,2015,Male,0,12
705990,261,640690,1.0,2015-12-20,Female&Male,Camera & Photo,Kodak,2015,Female,2,12
706006,7539,640749,5.0,2015-12-20,Male,Camera & Photo,Funlux,2015,Female,0,12
706017,6599,574306,5.0,2015-12-20,Female,Camera & Photo,Nikon,2015,Male,2,12
706033,111,640770,5.0,2015-12-20,Female&Male,Headphones,Panasonic,2015,Female,0,12
706043,6689,488123,5.0,2015-12-20,Female&Male,Headphones,Mpow,2015,Male,2,12
706062,7356,640797,5.0,2015-12-20,Female&Male,Headphones,Mpow,2015,Female,0,12
706080,2586,528329,5.0,2015-12-20,Female,Camera & Photo,Polaroid,2015,Female,2,12
706095,1549,640822,4.0,2015-12-20,Female,Computers & Accessories,EldHus,2015,Male,0,12
706116,5054,358897,1.0,2015-12-20,Female&Male,Home Audio,TaoTronics,2015,Male,2,12
706120,5156,640842,5.0,2015-12-20,Female,Portable Audio & Video,Bose,2015,Female,0,12
706148,7313,640867,5.0,2015-12-20,Male,Headphones,Bose,2015,Male,0,12
706161,4407,640879,5.0,2015-12-20,Male,Camera & Photo,Fujifilm,2015,Female,0,12
706234,3403,640938,5.0,2015-12-20,Female&Male,Headphones,EldHus,2015,Female,0,12
706273,8486,640974,4.0,2015-12-20,Female,Camera & Photo,Nikon,2015,Female,0,12
706308,4252,641001,5.0,2015-12-20,Female,Headphones,Bose,2015,Male,0,12
706341,4252,641032,5.0,2015-12-20,Female,Headphones,Bose,2015,Female,0,12
706365,3150,488789,5.0,2015-12-20,Male,Headphones,Philips,2015,Male,2,12
706380,7884,147713,5.0,2015-12-20,Female&Male,Headphones,Mpow,2015,Male,2,12
706385,2903,315079,5.0,2015-12-20,Female,Computers & Accessories,Jabra,2015,Male,0,12
706414,4922,641096,5.0,2015-12-20,Female&Male,Headphones,TaoTronics,2015,Female,0,12
